,AST,DRR,EWA,GP,MPG,No statistics available.,No statistics available..1,No statistics available..10,No statistics available..11,No statistics available..12,No statistics available..13,No statistics available..2,No statistics available..3,No statistics available..4,No statistics available..5,No statistics available..6,No statistics available..7,No statistics available..8,No statistics available..9,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
35,10.3,13.5,-1.2,68,15.7,,,,,,,,,,,,,,,1.2,8.32,"Luke Babbitt, MIA",7.3,333,7.2,.563,12.3,-34.7
36,15.0,11.6,-1.8,79,20.4,,,,,,,,,,,,,,,2.0,8.29,"Richard Jefferson, CLE",6.9,334,10.0,.574,11.7,-53.3
37,19.1,12.7,-0.7,18,34.7,,,,,,,,,,,,,,,4.0,8.20,"Justise Winslow, MIA",8.3,335,9.6,.399,19.5,-21.5
38,30.5,12.6,-1.9,78,17.1,,,,,,,,,,,,,,,2.1,8.13,"Kris Dunn, MIN",7.3,336,14.4,.432,15.0,-57.0
39,15.1,8.1,-0.8,39,15.2,,,,,,,,,,,,,,,1.1,8.12,"Isaiah Canaan, CHI",4.6,337,8.6,.483,15.1,-25.5
40,13.8,8.6,-1.4,41,29.0,,,,,,,,,,,,,,,1.6,8.11,"JR Smith, CLE",5.2,338,5.8,.484,13.8,-42.4
41,18.6,11.4,-2.9,80,29.7,,,,,,,,,,,,,,,2.3,8.06,"Solomon Hill, NO",6.8,339,10.8,.527,11.0,-86.5
42,13.5,13.5,0.0,40,18.8,,,,,,,,,,,,,,,2.7,7.93,"Hollis Thompson, NO/PHI",8.1,340,4.3,.482,10.3,0.0
43,AST,DRR,EWA,GP,MPG,,,,,,,,,,,,,,,ORR,PER,PLAYER,REBR,RK,TO,TS%,USG,VA
44,17.2,13.6,-0.9,34,19.9,,,,,,,,,,,,,,,1.0,7.69,"Chandler Parsons, MEM",7.1,341,7.5,.436,17.5,-28.3
45,14.2,12.4,-2.3,81,20.3,,,,,,,,,,,,,,,3.7,7.68,"Dorian Finney-Smith, DAL",7.9,342,9.5,.486,10.9,-69.1
46,21.5,9.7,-2.8,73,22.5,,,,,,,,,,,,,,,2.1,7.59,"Isaiah Whitehead, BKN",5.9,343,15.9,.487,17.7,-83.6
47,26.9,9.8,-2.1,73,17.1,,,,,,,,,,,,,,,0.9,7.56,"Malcolm Delaney, ATL",5.4,344,13.3,.456,18.6,-64.1
48,26.8,10.8,-1.3,52,16.5,,,,,,,,,,,,,,,1.5,7.51,"Ron Baker, NY",6.2,345,14.0,.456,15.3,-38.2
49,21.1,12.1,-1.2,62,12.5,,,,,,,,,,,,,,,2.9,7.51,"DeAndre Liggins, CLE/DAL",7.7,,16.4,.476,11.3,-34.7
50,23.8,11.9,-2.0,69,18.6,,,,,,,,,,,,,,,0.8,7.33,"Randy Foye, BKN",6.4,347,14.1,.506,14.2,-60.8
51,15.4,15.6,-1.5,57,17.1,,,,,,,,,,,,,,,1.2,7.32,"Denzel Valentine, CHI",8.3,348,12.0,.492,15.1,-46.4
52,13.1,14.7,-1.5,65,14.8,,,,,,,,,,,,,,,2.2,7.27,"Mario Hezonja, ORL",8.3,349,12.3,.450,17.9,-46.3
53,18.6,12.7,-2.3,77,17.8,,,,,,,,,,,,,,,2.8,7.18,"Stanley Johnson, DET",7.5,350,12.6,.437,14.7,-68.0
0,11.4,14.2,-1.5,44,19.2,,,,,,,,,,,,,,,1.9,6.99,"Paul Zipser, CHI",8.0,351,12.7,0.503,13.9,-44.2
1,12.1,16.5,-3.7,81,20.1,,,,,,,,,,,,,,,3.1,6.93,"Domantas Sabonis, OKC",9.8,352,12.3,0.469,15.0,-111.4
2,16.8,9.5,-2.0,47,21.9,,,,,,,,,,,,,,,1.8,6.62,"Brandon Rush, MIN",5.6,353,10.5,0.505,9.4,-59.7
3,31.7,7.9,-2.6,64,15.2,,,,,,,,,,,,,,,2.2,5.72,"Semaj Christon, OKC",5.0,354,10.5,0.387,13.0,-76.7
4,10.4,15.6,-1.8,43,13.3,,,,,,,,,,,,,,,4.2,5.32,"Dragan Bender, PHX",9.7,355,14.5,0.44,13.7,-53.0
