,DATE,SEASON,HOME,AWAY,GAME_RESULT
25399,20181121,2019,CHI,PHX,8
25400,20181121,2019,HOU,DET,2
25401,20181121,2019,MIL,POR,43
25402,20181121,2019,MIN,DEN,-2
25403,20181121,2019,DAL,BKN,6
25404,20181121,2019,SA,MEM,-1
25405,20181121,2019,UTAH,SAC,-9
25406,20181121,2019,GS,OKC,-28
25407,20181123,2019,BKN,MIN,-10
25408,20181123,2019,LAC,MEM,5
25409,20181123,2019,DET,HOU,5
25410,20181123,2019,ATL,BOS,-18
25411,20181123,2019,NY,NO,5
25412,20181123,2019,PHI,CLE,-9
25413,20181123,2019,TOR,WSH,18
25414,20181123,2019,IND,SA,-11
25415,20181123,2019,CHI,MIA,-7
25416,20181123,2019,OKC,CHA,5
25417,20181123,2019,MIL,PHX,-2
25418,20181123,2019,DEN,ORL,25
25419,20181123,2019,GS,POR,28
25420,20181123,2019,LAL,UTAH,7
25421,20181124,2019,CLE,HOU,9
25422,20181124,2019,WSH,NO,10
25423,20181124,2019,MIN,CHI,15
25424,20181124,2019,OKC,DEN,-7
25425,20181124,2019,DAL,BOS,9
25426,20181124,2019,MIL,SA,6
25427,20181124,2019,GS,SAC,1
25428,20181125,2019,LAL,ORL,-4
25429,20181125,2019,DET,PHX,11
25430,20181125,2019,ATL,CHA,1
25431,20181125,2019,BKN,PHI,-2
25432,20181125,2019,TOR,MIA,10
25433,20181125,2019,MEM,NY,-5
25434,20181125,2019,SAC,UTAH,-21
25435,20181125,2019,POR,LAC,-4
25436,20181126,2019,CHA,MIL,3
25437,20181126,2019,CLE,MIN,-7
25438,20181126,2019,WSH,HOU,4
25439,20181126,2019,CHI,SA,-1
25440,20181126,2019,NO,BOS,-17
25441,20181126,2019,UTAH,IND,-33
25442,20181126,2019,GS,ORL,6
25443,20181127,2019,DET,NY,7
25444,20181127,2019,MIA,ATL,-2
25445,20181127,2019,MEM,TOR,-8
25446,20181127,2019,DEN,LAL,32
25447,20181127,2019,PHX,IND,-5
25448,20181128,2019,CHA,ATL,14
25449,20181128,2019,PHI,NY,26
25450,20181128,2019,BKN,UTAH,-10
25451,20181128,2019,HOU,DAL,-20
25452,20181128,2019,MIL,CHI,3
25453,20181128,2019,MIN,SA,39
25454,20181128,2019,NO,WSH,21
25455,20181128,2019,OKC,CLE,17
25456,20181128,2019,POR,ORL,3
25457,20181128,2019,LAC,PHX,16
25458,20181129,2019,TOR,GS,3
25459,20181129,2019,LAL,IND,8
25460,20181129,2019,SAC,LAC,-12
25461,20181130,2019,BOS,CLE,33
25462,20181130,2019,CHA,UTAH,-8
25463,20181130,2019,DET,CHI,19
25464,20181130,2019,PHI,WSH,25
25465,20181130,2019,BKN,MEM,-6
25466,20181130,2019,MIA,NO,5
25467,20181130,2019,OKC,ATL,15
25468,20181130,2019,SA,HOU,-31
25469,20181130,2019,PHX,ORL,-14
25470,20181130,2019,LAL,DAL,11
25471,20181130,2019,POR,DEN,-1
25472,20181131,2019,NY,MIL,2
25473,20181131,2019,DET,GS,9
25474,20181131,2019,WSH,BKN,14
25475,20181131,2019,CLE,TOR,-11
25476,20181131,2019,HOU,CHI,16
25477,20181131,2019,MIN,BOS,-9
25478,20181131,2019,SAC,IND,1
25479,20181201,2019,NY,MIL,2
25480,20181201,2019,DET,GS,9
25481,20181201,2019,WSH,BKN,14
25482,20181201,2019,CLE,TOR,-11
25483,20181201,2019,HOU,CHI,16
25484,20181201,2019,MIN,BOS,-9
25485,20181201,2019,SAC,IND,1
25486,20181202,2019,LAL,PHX,24
25487,20181202,2019,CHA,NO,-10
25488,20181202,2019,MIA,UTAH,2
25489,20181202,2019,PHI,MEM,8
25490,20181202,2019,DAL,LAC,4
25491,20181202,2019,SA,POR,13
25492,20181203,2019,DET,OKC,-27
25493,20181203,2019,ATL,GS,-17
25494,20181203,2019,BKN,CLE,-2
25495,20181203,2019,NY,WSH,-3
25496,20181203,2019,TOR,DEN,-3
25497,20181203,2019,MIN,HOU,12
25498,20181203,2019,NO,LAC,-3
25499,20181204,2019,IND,CHI,6
25500,20181204,2019,MIA,ORL,-15
25501,20181204,2019,DAL,POR,9
25502,20181204,2019,PHX,SAC,-17
25503,20181204,2019,UTAH,SA,34
25504,20181205,2019,CLE,GS,-24
25505,20181205,2019,ORL,DEN,-6
25506,20181205,2019,ATL,WSH,-14
25507,20181205,2019,BKN,OKC,-2
25508,20181205,2019,TOR,PHI,11
25509,20181205,2019,MEM,LAC,10
25510,20181205,2019,MIL,DET,23
25511,20181205,2019,MIN,CHA,17
25512,20181205,2019,NO,DAL,26
25513,20181205,2019,LAL,SA,8
25514,20181206,2019,BOS,NY,28
25515,20181206,2019,POR,PHX,22
25516,20181206,2019,UTAH,HOU,27
25517,20181207,2019,CHA,DEN,6
25518,20181207,2019,DET,PHI,-6
25519,20181207,2019,ORL,IND,-22
25520,20181207,2019,BKN,TOR,1
25521,20181207,2019,CLE,SAC,-19
25522,20181207,2019,CHI,OKC,2
25523,20181207,2019,NO,MEM,-4
25524,20181207,2019,SA,LAL,13
25525,20181207,2019,PHX,MIA,-17
25526,20181207,2019,MIL,GS,-10
25527,20181208,2019,DAL,HOU,3
25528,20181208,2019,IND,SAC,10
25529,20181208,2019,ATL,DEN,8
25530,20181208,2019,CLE,WSH,15
25531,20181208,2019,NY,BKN,-8
25532,20181208,2019,CHI,BOS,-56
25533,20181208,2019,MEM,LAL,-23
25534,20181208,2019,POR,MIN,8
25535,20181208,2019,LAC,MIA,-23
25536,20181209,2019,DET,NO,-8
25537,20181209,2019,TOR,MIL,-5
25538,20181209,2019,SA,UTAH,13
25539,20181209,2019,NY,CHA,-12
25540,20181210,2019,IND,WSH,8
25541,20181210,2019,PHI,DET,14
25542,20181210,2019,BOS,NO,13
25543,20181210,2019,CHI,SAC,-19
25544,20181210,2019,MIL,CLE,16
25545,20181210,2019,OKC,UTAH,9
25546,20181210,2019,DAL,ORL,25
25547,20181210,2019,DEN,MEM,6
25548,20181210,2019,PHX,LAC,-4
25549,20181210,2019,GS,MIN,8
25550,20181210,2019,LAL,MIA,3
25551,20181211,2019,HOU,POR,7
25552,20181211,2019,SA,PHX,25
25553,20181211,2019,LAC,TOR,-24
25554,20181212,2019,CHA,DET,1
25555,20181212,2019,CLE,NY,7
25556,20181212,2019,IND,MIL,16
25557,20181212,2019,PHI,BKN,-3
25558,20181212,2019,WSH,BOS,-5
25559,20181212,2019,MEM,POR,9
25560,20181212,2019,NO,OKC,4
25561,20181212,2019,DAL,ATL,7
25562,20181212,2019,UTAH,MIA,27
25563,20181212,2019,SAC,MIN,11
25564,20181212,2019,GS,TOR,-20
25565,20181213,2019,HOU,LAL,15
25566,20181213,2019,SA,LAC,38
25567,20181213,2019,ORL,CHI,6
25568,20181213,2019,PHX,DAL,10
25569,20181214,2019,BOS,ATL,21
25570,20181214,2019,CHA,NY,-2
25571,20181214,2019,BKN,WSH,7
25572,20181214,2019,CLE,MIL,-12
25573,20181214,2019,PHI,IND,-12
25574,20181214,2019,MEM,MIA,-3
25575,20181214,2019,DEN,OKC,11
25576,20181214,2019,POR,TOR,6
25577,20181214,2019,SAC,GS,-5
25578,20181215,2019,ORL,UTAH,7
25579,20181215,2019,CHA,LAL,-28
25580,20181215,2019,DET,BOS,9
25581,20181215,2019,MEM,HOU,-8
25582,20181215,2019,SA,CHI,-5
25583,20181215,2019,OKC,LAC,6
25584,20181215,2019,PHX,MIN,8
25585,20181216,2019,BKN,ATL,17
25586,20181216,2019,CLE,PHI,-23
25587,20181216,2019,IND,NY,11
25588,20181216,2019,WSH,LAL,18
25589,20181216,2019,DAL,SAC,-7
25590,20181216,2019,NO,MIA,-6
25591,20181216,2019,DEN,TOR,9
25592,20181217,2019,DET,MIL,-3
25593,20181217,2019,NY,PHX,-18
25594,20181217,2019,HOU,UTAH,5
25595,20181217,2019,MIN,SAC,27
25596,20181217,2019,OKC,CHI,25
25597,20181217,2019,SA,PHI,27
25598,20181217,2019,GS,MEM,17
25599,20181217,2019,LAC,POR,-4
25600,20181218,2019,IND,CLE,-1
25601,20181218,2019,ATL,WSH,8
25602,20181218,2019,BKN,LAL,5
25603,20181218,2019,DEN,DAL,8
25604,20181219,2019,CHA,CLE,11
25605,20181219,2019,ORL,SA,-39
25606,20181219,2019,PHI,NY,22
25607,20181219,2019,BOS,PHX,-8
25608,20181219,2019,TOR,IND,3
25609,20181219,2019,CHI,BKN,-3
25610,20181219,2019,HOU,WSH,18
25611,20181219,2019,MIL,NO,8
25612,20181219,2019,MIN,DET,-6
25613,20181219,2019,UTAH,GS,5
25614,20181219,2019,POR,MEM,7
25615,20181219,2019,SAC,OKC,-19
25616,20181220,2019,MIA,HOU,2
25617,20181220,2019,LAC,DAL,4
25618,20181221,2019,CHA,DET,12
25619,20181221,2019,TOR,CLE,16
25620,20181221,2019,BKN,IND,-8
25621,20181221,2019,NY,ATL,-7
25622,20181221,2019,BOS,MIL,-13
25623,20181221,2019,CHI,ORL,10
25624,20181221,2019,SA,MIN,26
25625,20181221,2019,POR,UTAH,-30
25626,20181221,2019,SAC,MEM,3
25627,20181221,2019,LAL,NO,8
25628,20181222,2019,LAC,DEN,21
25629,20181222,2019,WSH,PHX,3
25630,20181222,2019,PHI,TOR,25
25631,20181222,2019,MIA,MIL,7
25632,20181222,2019,HOU,SA,7
25633,20181222,2019,GS,DAL,4
25634,20181222,2019,UTAH,OKC,-1
25635,20181223,2019,DET,ATL,-3
25636,20181223,2019,IND,WSH,16
25637,20181223,2019,BOS,CHA,16
25638,20181223,2019,BKN,PHX,8
25639,20181223,2019,CLE,CHI,-20
25640,20181223,2019,ORL,MIA,-24
25641,20181223,2019,SAC,NO,5
25642,20181223,2019,OKC,MIN,-2
25643,20181223,2019,GS,LAC,2
25644,20181223,2019,POR,DAL,3
25645,20181223,2019,LAL,MEM,-8
25646,20181225,2019,NY,MIL,-14
25647,20181225,2019,HOU,OKC,4
25648,20181225,2019,BOS,PHI,7
25649,20181225,2019,GS,LAL,-26
25650,20181225,2019,UTAH,POR,21
25651,20181226,2019,DET,WSH,11
25652,20181226,2019,ORL,PHX,-2
25653,20181226,2019,ATL,IND,-8
25654,20181226,2019,BKN,CHA,2
25655,20181226,2019,MIA,TOR,-2
25656,20181226,2019,CHI,MIN,-25
25657,20181226,2019,MEM,CLE,8
25658,20181226,2019,DAL,NO,3
25659,20181226,2019,SA,DEN,8
25660,20181226,2019,LAC,SAC,9
25661,20181227,2019,HOU,BOS,14
25662,20181227,2019,MIL,NY,16
25663,20181227,2019,SAC,LAL,1
25664,20181227,2019,UTAH,PHI,-17
25665,20181227,2019,GS,POR,-1
25666,20181228,2019,CHA,BKN,13
25667,20181228,2019,IND,DET,37
25668,20181228,2019,ORL,TOR,29
25669,20181228,2019,WSH,CHI,-9
25670,20181228,2019,MIA,CLE,24
25671,20181228,2019,MIN,ATL,-3
25672,20181228,2019,NO,DAL,2
25673,20181228,2019,DEN,SA,3
25674,20181228,2019,PHX,OKC,-16
25675,20181228,2019,LAL,LAC,-11
25676,20181229,2019,MIL,BKN,14
25677,20181229,2019,WSH,CHA,4
25678,20181229,2019,NO,HOU,-4
25679,20181229,2019,ATL,CLE,3
25680,20181229,2019,MEM,BOS,-9
25681,20181229,2019,UTAH,NY,32
25682,20181229,2019,PHX,DEN,-4
25683,20181229,2019,POR,GS,-10
25684,20181229,2019,LAC,SA,-11
25685,20181230,2019,ORL,DET,2
25686,20181230,2019,MIA,MIN,-9
25687,20181230,2019,TOR,CHI,6
25688,20181230,2019,DAL,OKC,2
25689,20181230,2019,POR,PHI,34
25690,20181230,2019,LAL,SAC,7
25691,20181231,2019,IND,ATL,8
25692,20181231,2019,CHA,ORL,25
25693,20181231,2019,HOU,MEM,12
25694,20181231,2019,SA,BOS,9
25695,20181231,2019,NO,MIN,9
25696,20181231,2019,OKC,DAL,20
25697,20181231,2019,PHX,GS,-23
25698,20190101,2019,TOR,UTAH,6
25699,20190101,2019,MIL,DET,23
25700,20190101,2019,DEN,NY,7
25701,20190101,2019,SAC,POR,-5
25702,20190101,2019,LAC,PHI,-6
25703,20190102,2019,CHA,DAL,-38
25704,20190102,2019,CLE,MIA,-25
25705,20190102,2019,WSH,ATL,16
25706,20190102,2019,BKN,NO,5
25707,20190102,2019,BOS,MIN,13
25708,20190102,2019,CHI,ORL,-28
25709,20190102,2019,MEM,DET,-7
25710,20190102,2019,PHX,PHI,-5
25711,20190102,2019,LAL,OKC,-7
25712,20190103,2019,SA,TOR,18
25713,20190103,2019,SAC,DEN,-4
25714,20190103,2019,GS,HOU,-1
25715,20190104,2019,CLE,UTAH,-26
25716,20190104,2019,BOS,DAL,21
25717,20190104,2019,MIA,WSH,6
25718,20190104,2019,CHI,IND,-3
25719,20190104,2019,MEM,BKN,-9
25720,20190104,2019,MIN,ORL,17
25721,20190104,2019,MIL,ATL,32
25722,20190104,2019,PHX,LAC,-10
25723,20190104,2019,LAL,NY,-7
25724,20190104,2019,POR,OKC,-2
25725,20190105,2019,DEN,CHA,13
25726,20190105,2019,DET,UTAH,-5
25727,20190105,2019,PHI,DAL,6
25728,20190105,2019,CLE,NO,-35
25729,20190105,2019,MIL,TOR,-7
25730,20190105,2019,SA,MEM,20
25731,20190105,2019,POR,HOU,9
25732,20190105,2019,SAC,GS,-4
25733,20190106,2019,CHI,BKN,-17
25734,20190106,2019,MIN,LAL,22
25735,20190106,2019,LAC,ORL,10
25736,20190106,2019,ATL,MIA,24
25737,20190106,2019,OKC,WSH,-18
25738,20190106,2019,TOR,IND,16
25739,20190106,2019,PHX,CHA,-6
25740,20190107,2019,DET,SA,-12
25741,20190107,2019,BOS,BKN,21
25742,20190107,2019,HOU,DEN,12
25743,20190107,2019,MIL,UTAH,12
25744,20190107,2019,NO,MEM,19
25745,20190107,2019,DAL,LAL,-10
25746,20190107,2019,POR,NY,10
25747,20190107,2019,SAC,ORL,16
25748,20190108,2019,CLE,IND,-8
25749,20190108,2019,PHI,WSH,17
25750,20190108,2019,MIA,DEN,-4
25751,20190108,2019,TOR,ATL,3
25752,20190108,2019,OKC,MIN,-2
25753,20190108,2019,PHX,SAC,4
25754,20190108,2019,GS,NY,27
25755,20190108,2019,LAC,CHA,19
25756,20190109,2019,BOS,IND,27
25757,20190109,2019,WSH,PHI,17
25758,20190109,2019,BKN,ATL,16
25759,20190109,2019,HOU,MIL,-7
25760,20190109,2019,MEM,SA,10
25761,20190109,2019,NO,CLE,16
25762,20190109,2019,DAL,PHX,10
25763,20190109,2019,UTAH,ORL,13
25764,20190109,2019,POR,CHI,12
25765,20190109,2019,LAL,DET,13
25766,20190110,2019,MIA,BOS,16
25767,20190110,2019,DEN,LAC,21
25768,20190110,2019,SA,OKC,7
25769,20190110,2019,SAC,DET,10
25770,20190111,2019,PHI,ATL,-2
25771,20190111,2019,WSH,MIL,7
25772,20190111,2019,NY,IND,-15
25773,20190111,2019,TOR,BKN,17
25774,20190111,2019,HOU,CLE,28
25775,20190111,2019,MIN,DAL,-4
25776,20190111,2019,UTAH,LAL,18
25777,20190111,2019,POR,CHA,31
25778,20190111,2019,GS,CHI,37
25779,20190112,2019,LAC,DET,-5
25780,20190112,2019,MIA,MEM,4
25781,20190112,2019,ORL,BOS,2
25782,20190112,2019,MIN,NO,4
25783,20190112,2019,OKC,SA,10
25784,20190112,2019,PHX,DEN,9
25785,20190112,2019,UTAH,CHI,8
25786,20190112,2019,SAC,CHA,7
25787,20190113,2019,NY,PHI,-3
25788,20190113,2019,WSH,TOR,-2
25789,20190113,2019,ATL,MIL,-19
25790,20190113,2019,ORL,HOU,7
25791,20190113,2019,DAL,GS,-5
25792,20190113,2019,DEN,POR,3
25793,20190113,2019,LAL,CLE,-6
25794,20190114,2019,BKN,BOS,7
25795,20190114,2019,HOU,MEM,18
25796,20190114,2019,SA,CHA,-15
25797,20190114,2019,UTAH,DET,6
25798,20190114,2019,SAC,POR,8
25799,20190114,2019,LAC,NO,-4
25800,20190115,2019,IND,PHX,34
25801,20190115,2019,PHI,MIN,42
25802,20190115,2019,ATL,OKC,16
25803,20190115,2019,MIL,MIA,38
25804,20190115,2019,DEN,GS,-31
25805,20190115,2019,LAL,CHI,7
25806,20190116,2019,DET,ORL,5
25807,20190116,2019,BOS,TOR,9
25808,20190116,2019,HOU,BKN,-3
25809,20190116,2019,MEM,MIL,-10
25810,20190116,2019,DAL,SA,-4
25811,20190116,2019,POR,CLE,17
25812,20190116,2019,GS,NO,7
25813,20190116,2019,LAC,UTAH,-20
25814,20190117,2019,WSH,NY,1
25815,20190117,2019,CHA,SAC,19
25816,20190117,2019,IND,PHI,-24
25817,20190117,2019,TOR,PHX,2
25818,20190117,2019,DEN,CHI,30
25819,20190117,2019,OKC,LAL,-10
25820,20190118,2019,BOS,MEM,6
25821,20190118,2019,DET,MIA,5
25822,20190118,2019,ORL,BKN,-2
25823,20190118,2019,MIN,SA,-3
25824,20190118,2019,UTAH,CLE,16
25825,20190118,2019,LAC,GS,-18
25826,20190118,2019,POR,NO,16
25827,20190119,2019,PHI,OKC,-2
25828,20190119,2019,CHA,PHX,20
25829,20190119,2019,DET,SAC,-2
25830,20190119,2019,IND,DAL,12
25831,20190119,2019,ORL,MIL,-10
25832,20190119,2019,ATL,BOS,-8
25833,20190119,2019,TOR,MEM,29
25834,20190119,2019,CHI,MIA,-14
25835,20190119,2019,HOU,LAL,4
25836,20190119,2019,DEN,CLE,22
25837,20190120,2019,IND,CHA,25
25838,20190120,2019,MIN,PHX,2
25839,20190120,2019,SA,LAC,-8
25840,20190121,2019,NY,OKC,-18
25841,20190121,2019,CLE,CHI,-16
25842,20190121,2019,WSH,DET,14
25843,20190121,2019,MIL,DAL,10
25844,20190121,2019,ATL,ORL,-19
25845,20190121,2019,BKN,SAC,29
25846,20190121,2019,MEM,NO,-20
25847,20190121,2019,BOS,MIA,8
25848,20190121,2019,PHI,HOU,28
25849,20190121,2019,UTAH,POR,-5
25850,20190121,2019,LAL,GS,-19
25851,20190122,2019,TOR,SAC,15
25852,20190122,2019,OKC,POR,9
25853,20190122,2019,DAL,LAC,8
25854,20190122,2019,PHX,MIN,-27
25855,20190123,2019,IND,TOR,4
25856,20190123,2019,BOS,CLE,20
25857,20190123,2019,BKN,ORL,4
25858,20190123,2019,MIA,LAC,-12
25859,20190123,2019,NY,HOU,-4
25860,20190123,2019,PHI,SA,2
25861,20190123,2019,CHI,ATL,-20
25862,20190123,2019,MEM,CHA,-11
25863,20190123,2019,NO,DET,-4
25864,20190123,2019,UTAH,DEN,6
25865,20190124,2019,WSH,GS,-8
25866,20190124,2019,OKC,NO,6
25867,20190124,2019,PHX,POR,-14
25868,20190124,2019,LAL,MIN,-15
25869,20190125,2019,ORL,WSH,-4
25870,20190125,2019,BKN,NY,10
25871,20190125,2019,CLE,MIA,-6
25872,20190125,2019,CHI,LAC,-5
25873,20190125,2019,HOU,TOR,2
25874,20190125,2019,MEM,SAC,-3
25875,20190125,2019,DAL,DET,5
25876,20190125,2019,MIL,CHA,9
25877,20190125,2019,DEN,PHX,37
25878,20190125,2019,UTAH,MIN,4
25879,20190126,2019,NO,SA,-12
25880,20190126,2019,MEM,IND,3
25881,20190126,2019,BOS,GS,-4
25882,20190126,2019,DEN,PHI,16
25883,20190126,2019,POR,ATL,9
25884,20190127,2019,CHI,CLE,-3
25885,20190127,2019,LAC,SAC,14
25886,20190127,2019,OKC,MIL,6
25887,20190127,2019,DAL,TOR,-3
25888,20190127,2019,HOU,ORL,5
25889,20190127,2019,MIN,UTAH,-14
25890,20190127,2019,SA,WSH,13
25891,20190127,2019,NY,MIA,-9
25892,20190127,2019,LAL,PHX,14
25893,20190128,2019,CHA,NY,9
25894,20190128,2019,IND,GS,-32
25895,20190128,2019,BOS,BKN,8
25896,20190128,2019,MEM,DEN,-3
25897,20190128,2019,LAC,ATL,-5
25898,20190129,2019,CLE,WSH,3
25899,20190129,2019,DET,MIL,-10
25900,20190129,2019,ORL,OKC,-9
25901,20190129,2019,BKN,CHI,5
25902,20190129,2019,HOU,NO,-5
25903,20190129,2019,SA,PHX,2
25904,20190129,2019,LAL,PHI,-16
25905,20190130,2019,BOS,CHA,32
25906,20190130,2019,MIA,CHI,-16
25907,20190130,2019,NY,DAL,-24
25908,20190130,2019,WSH,IND,18
25909,20190130,2019,MIN,MEM,2
25910,20190130,2019,NO,DEN,-6
25911,20190130,2019,SAC,ATL,22
25912,20190130,2019,POR,UTAH,27
25913,20190131,2019,DET,DAL,4
25914,20190131,2019,ORL,IND,7
25915,20190131,2019,TOR,MIL,-13
25916,20190131,2019,SA,BKN,3
25917,20190131,2019,GS,PHI,-9
25918,20190131,2019,LAC,LAL,-3
25919,20190201,2019,CHA,MEM,8
25920,20190201,2019,NY,BOS,-14
25921,20190201,2019,MIA,OKC,-16
25922,20190201,2019,UTAH,ATL,16
25923,20190201,2019,DEN,HOU,14
25924,20190202,2019,DET,LAC,-10
25925,20190202,2019,CHA,CHI,7
25926,20190202,2019,ORL,BKN,13
25927,20190202,2019,WSH,MIL,-16
25928,20190202,2019,CLE,DAL,-13
25929,20190202,2019,MIA,IND,-7
25930,20190202,2019,SA,NO,5
25931,20190202,2019,GS,LAL,14
25932,20190202,2019,MIN,DEN,-1
25933,20190202,2019,PHX,ATL,-6
25934,20190202,2019,UTAH,HOU,-27
25935,20190202,2019,SAC,PHI,7
25936,20190203,2019,NY,MEM,-12
25937,20190203,2019,BOS,OKC,5
25938,20190203,2019,TOR,LAC,18
25939,20190204,2019,DET,DEN,26
25940,20190204,2019,WSH,ATL,-8
25941,20190204,2019,BKN,MIL,-19
25942,20190204,2019,NO,IND,-2
25943,20190204,2019,PHX,HOU,-8
25944,20190204,2019,SAC,SA,15
25945,20190205,2019,CHA,LAC,-2
25946,20190205,2019,CLE,BOS,-7
25947,20190205,2019,IND,LAL,42
25948,20190205,2019,NY,DET,-13
25949,20190205,2019,PHI,TOR,-12
25950,20190205,2019,MEM,MIN,2
25951,20190205,2019,OKC,ORL,10
25952,20190205,2019,POR,MIA,-10
25953,20190206,2019,BKN,DEN,5
25954,20190206,2019,CHI,NO,-5
25955,20190206,2019,MIL,WSH,19
25956,20190206,2019,DAL,CHA,6
25957,20190206,2019,UTAH,PHX,28
25958,20190206,2019,SAC,HOU,-26
25959,20190206,2019,GS,SA,39
25960,20190207,2019,IND,LAC,24
25961,20190207,2019,ORL,MIN,10
25962,20190207,2019,ATL,TOR,-18
25963,20190207,2019,BOS,LAL,-1
25964,20190207,2019,OKC,MEM,22
25965,20190207,2019,POR,SA,9
25966,20190208,2019,DET,NY,17
25967,20190208,2019,PHI,DEN,7
25968,20190208,2019,WSH,CLE,13
25969,20190208,2019,BKN,CHI,-19
25970,20190208,2019,DAL,MIL,-15
25971,20190208,2019,PHX,GS,-10
25972,20190208,2019,NO,MIN,5
25973,20190208,2019,SAC,MIA,6
25974,20190209,2019,UTAH,SA,20
25975,20190209,2019,IND,CLE,15
25976,20190209,2019,ATL,CHA,-9
25977,20190209,2019,NY,TOR,-5
25978,20190209,2019,BOS,LAC,-11
25979,20190209,2019,CHI,WSH,-9
25980,20190209,2019,MEM,NO,9
25981,20190209,2019,HOU,OKC,-5
25982,20190209,2019,MIL,ORL,-20
25983,20190210,2019,DAL,POR,1
25984,20190210,2019,PHI,LAL,23
25985,20190210,2019,SAC,PHX,13
25986,20190210,2019,ATL,ORL,-16
25987,20190210,2019,GS,MIA,2
25988,20190211,2019,CLE,NY,3
25989,20190211,2019,DET,WSH,9
25990,20190211,2019,IND,CHA,9
25991,20190211,2019,TOR,BKN,2
25992,20190211,2019,CHI,MIL,-13
25993,20190211,2019,HOU,DAL,16
25994,20190211,2019,MIN,LAC,10
25995,20190211,2019,OKC,POR,9
25996,20190211,2019,DEN,MIA,16
25997,20190212,2019,ATL,LAL,4
25998,20190212,2019,PHI,BOS,-3
25999,20190212,2019,MEM,SA,-1
26000,20190212,2019,NO,ORL,-30
26001,20190212,2019,GS,UTAH,7
26002,20190213,2019,CLE,BKN,-9
26003,20190213,2019,IND,MIL,-9
26004,20190213,2019,BOS,DET,8
26005,20190213,2019,NY,PHI,-15
26006,20190213,2019,TOR,WSH,9
26007,20190213,2019,CHI,MEM,12
26008,20190213,2019,MIN,HOU,10
26009,20190213,2019,DAL,MIA,-11
26010,20190213,2019,DEN,SAC,2
26011,20190213,2019,POR,GS,22
26012,20190213,2019,LAC,PHX,27
26013,20190214,2019,ORL,CHA,38
26014,20190214,2019,ATL,NY,-15
26015,20190214,2019,NO,OKC,9
26016,20190215,2019,USA,WORLD,17
26017,20190217,2019,GIA,LEB,-14
26018,20190221,2019,CLE,PHX,13
26019,20190221,2019,PHI,MIA,4
26020,20190221,2019,BKN,POR,-14
26021,20190221,2019,MIL,BOS,1
26022,20190221,2019,GS,SAC,2
26023,20190221,2019,LAL,HOU,5
26024,20190222,2019,CHA,WSH,13
26025,20190222,2019,IND,NO,15
26026,20190222,2019,ORL,CHI,-1
26027,20190222,2019,TOR,SA,3
26028,20190222,2019,ATL,DET,-3
26029,20190222,2019,NY,MIN,-11
26030,20190222,2019,MEM,LAC,-6
26031,20190222,2019,DAL,DEN,-10
26032,20190222,2019,OKC,UTAH,1
26033,20190223,2019,PHI,POR,-15
26034,20190223,2019,ATL,PHX,8
26035,20190223,2019,CHA,BKN,-2
26036,20190223,2019,CLE,MEM,5
26037,20190223,2019,WSH,IND,-7
26038,20190223,2019,NO,LAL,13
26039,20190223,2019,MIA,DET,-23
26040,20190223,2019,CHI,BOS,10
26041,20190223,2019,OKC,SAC,-3
26042,20190223,2019,MIL,MIN,12
26043,20190223,2019,GS,HOU,-6
26044,20190223,2019,UTAH,DAL,16
26045,20190224,2019,TOR,ORL,-15
26046,20190224,2019,DEN,LAC,27
26047,20190224,2019,NY,SA,12
26048,20190225,2019,CHA,GS,-11
26049,20190225,2019,CLE,POR,-13
26050,20190225,2019,DET,IND,4
26051,20190225,2019,BKN,SA,16
26052,20190225,2019,MIA,PHX,-3
26053,20190225,2019,CHI,MIL,-11
26054,20190225,2019,HOU,ATL,8
26055,20190225,2019,MEM,LAL,5
26056,20190225,2019,MIN,SAC,7
26057,20190225,2019,NO,PHI,-1
26058,20190225,2019,LAC,DAL,9
26059,20190226,2019,NY,ORL,5
26060,20190226,2019,TOR,BOS,23
26061,20190226,2019,DEN,OKC,9
26062,20190227,2019,CHA,HOU,-5
26063,20190227,2019,ATL,MIN,8
26064,20190227,2019,BKN,WSH,-9
26065,20190227,2019,MIA,GS,1
26066,20190227,2019,BOS,POR,-5
26067,20190227,2019,MEM,CHI,-2
26068,20190227,2019,SA,DET,12
26069,20190227,2019,DAL,IND,9
26070,20190227,2019,UTAH,LAC,6
26071,20190227,2019,SAC,MIL,-1
26072,20190227,2019,LAL,NO,6
26073,20190228,2019,IND,MIN,7
26074,20190228,2019,ORL,GS,7
26075,20190228,2019,NY,CLE,-7
26076,20190228,2019,HOU,MIA,3
26077,20190228,2019,OKC,PHI,-4
26078,20190228,2019,DEN,UTAH,-7
26079,20190229,2019,ATL,CHI,-7
26080,20190229,2019,BKN,CHA,-11
26081,20190229,2019,TOR,POR,2
26082,20190229,2019,BOS,WSH,11
26083,20190229,2019,PHX,NO,-14
26084,20190229,2019,SAC,LAC,-7
26085,20190229,2019,LAL,MIL,-11
26086,20190230,2019,CLE,DET,-36
26087,20190230,2019,IND,ORL,-5
26088,20190230,2019,MIA,BKN,29
26089,20190230,2019,PHI,GS,-3
26090,20190230,2019,DAL,MEM,-30
26091,20190230,2019,SA,OKC,14
26092,20190230,2019,DEN,NO,-8
26093,20190230,2019,PHX,LAL,9
26094,20190230,2019,UTAH,MIL,4
26095,20190231,2019,CHA,POR,-10
26096,20190231,2019,BOS,HOU,-11
